,,¶º°³¶º,Toymong tv ÅäÀÌ¸ùTV,¶Çº¿ V (Tobot V),TV-People,SonicToy¼Ò´ÐÅäÀÌ,ibighit,VIVA DANCE STUDIO,Boram Tube ToysReview [º¸¶÷Æ©ºê ÅäÀÌ¸®ºä],Äá¼øÀÌ?½ÃÅ©¸´ ÁêÁê (Kongsuni?Secret Jouju),ssin ¾À´Ô,SBS Drama,With Kids[À§µåÅ°Áî],MBCdrama,GOT7,Maangchi,FRAN,RISABAE,ASMR PPOMO,½´±â´Ô,ÅÂ°æ TV,SMTOWN,JTBC Entertainment,Travel Thirsty,MariAndFriends,Boram Tube [º¸¶÷Æ©ºê],KBSEntertain,JAY PARK,[ÅäÀÌÇªµù] ToyPudding TV,STUDIO ONSTYLE,BANGTANTV,MariAndToys,Ä³¸®TV CarrieTV,BLACKPINK,GIRLS' GENERATION,MariAndKids,Ã¢Çö°Å¸®³ë·¡¹æ ½öÄ«ÆäKPOP COVER STREET KARAOKE,»Ç·Î·Î(Pororo),ALL THE K-POP,¾Ç¾î À¯Æ©ºê,PONY Syndrome,M2,¼­ÀºÀÌ¾ß±â[SeoeunStory],[Dorothy]µµ·Î½Ã,iKON,starshipTV,¾ç¼öºó,¿Í½ç¸Ç-Wassup Man,¾ç¶ò À¯Æ©ºê,¹êÂê,4Minute Æ÷¹Ì´Ö(Official YouTube Channel),Stone Music Entertainment,jypentertainment,WINNER,Mnet K-POP,ToyMart TV,²ÚTV(Kkuk TV),GOD-TUK,SBSNOW,[Awesome Haeun]¾î½æÇÏÀº,ÇìÀÌÁö´Ï Hey Jini,MBCkpop,KBSKpop,Àç³Í,Mnet Official,³ªµµNado,SEVENTEEN,¿µ±¹³²ÀÚ Korean Englishman,Àá¶ã TV,µð¹ÙÁ¦½ÃÄ«DeevaJessica,°ø´ë»ý º¯½ÂÁÖ,µµÆ¼ TV,DramaKBS,MBCentertainment,ÇÃ·¹ÀÌ¸®½ºÆ®,Sungha Jung,JTBC Drama,JFlaMusic,Å©¸²È÷¾î·ÎÁî,waveya 2011,SBS Entertainment,2NE1,woolliment,TOY GUMA,Åð°æ¾Æ ¾à¸ÔÀÚ,The World of Daveµ¥ÀÌºê,ÇÎÅ©Æþ (ÀÎ±â µ¿¿ä?µ¿È­),Robocar POLI TV,officialpsy,µù°í ¹ÂÁ÷ / dingo music,º¸°â TV,²ÜÅ°honeykki,1MILLION Dance Studio,1theK (¿ø´õÄÉÀÌ),BEAST ºñ½ºÆ® (Official YouTube Channel),ToyFamily,EBSKids (EBS À¯¾Æ),Lime Tube[¶óÀÓÆ©ºê],lamuqe,TWICE,BIGBANG
2019-01-16 15:38,260,94459,128579,122228,123789,161296,1239914,18049,106124,458459,8853,112396,186072,308022,92088,29126,119079,11342,43958,73558,202982,1148630,425756,197153,162463,213768,237874,31282,772321,20626,252195,148516,89232,1382467,105,192050,143025,241918,162865,84502,14390,204563,402185,108102,250992,135596,45571,20259,75836,41848,27339,457006,625372,125931,444463,259001,218835,46315,278353,37677,138300,282085,137111,54960,389098,25827,91243,48818,226191,75791,92579,227303,300040,643764,53650,37386,407488,199474,109716,44204,162171,41177,17358,129412,22593,26410,631862,230364,155634,68422,365505,11483,388285,1648038,11552,58195,213332,303484,5243,48855,224879
2019-01-16 18:38,261,179683,299283,226128,195867,271300,1574102,30435,199594,657500,11705,176249,312386,290506,90026,28122,139880,14253,41249,90253,252720,1026073,441642,174175,159450,226275,242671,26342,815985,27885,235217,148835,84380,1494030,95,184418,149845,217563,175147,114828,17446,218662,336357,132392,293175,117574,55316,25584,114344,46071,23825,466026,577688,138745,428258,178777,176194,70882,307275,47180,125964,285296,133480,80294,419742,36233,90603,53806,290503,78579,134552,250853,273354,671395,76252,35110,379105,217781,111093,34554,141089,37771,17443,97061,22941,27228,476753,215897,111866,76556,377655,11846,367242,1608965,13831,50335,186850,236946,5731,49717,231567
2019-01-16 21:40,262,201851,268550,203657,176471,224596,1118852,29260,165075,606195,12268,158142,269177,335436,72026,30962,155290,16092,44498,96912,247569,1067549,462524,188319,153442,254377,255724,20759,754468,28966,201064,141289,105008,1698473,60,204199,161151,258987,184369,122343,18847,242267,415845,171932,287857,117359,66073,21829,113829,46235,21147,540724,682802,150220,459409,155793,169890,110661,309290,52502,170793,323820,142661,83330,452674,51214,100296,57981,251082,89553,165267,262627,304591,705534,74828,36462,484361,250827,109773,33030,140274,39531,17776,82064,28594,25458,412691,197441,135309,88966,276590,14557,384471,1670434,15267,51162,205636,252143,5934,51346,240693
2019-01-17 0:39,263,214773,339352,261233,171072,227192,1008249,22468,221288,686036,14303,153255,364569,390760,59716,26629,183529,18691,32104,77605,274153,1029376,450148,163713,188484,208216,306507,21810,900620,28830,231642,151179,212202,2127674,189,183263,159223,464329,202505,137724,18338,261039,775640,171691,290116,79435,65529,22634,129550,58477,19273,363463,556480,87414,478284,187075,136778,64631,354455,61316,278027,311222,147565,58497,444626,82054,74079,90969,317841,83424,138508,262318,381635,825328,63543,39098,516559,185622,136190,27815,142389,35683,13168,89130,22881,25476,547901,260297,141066,77934,212638,16455,384553,1206113,8722,64231,384359,362612,6813,66967,194867
2019-01-17 3:39,264,275054,370320,260294,162651,316104,1526514,35535,275395,769269,13395,118448,343749,335335,54791,27397,227558,18945,31838,79231,216890,1298695,427306,201143,207863,339552,281425,23009,1149453,26122,301326,164074,207356,2037170,68,274808,169059,352398,196153,86766,21638,281925,813788,165956,369634,82267,82664,18014,99268,52940,21348,403227,758112,93692,487302,270378,175711,67724,351855,79236,281431,322810,139161,47366,464742,67605,125181,272864,201797,94161,280992,305714,329898,670314,54737,44919,486360,213486,97316,32365,122501,36206,14568,106413,41190,27141,552491,255533,248820,105930,192085,16367,464579,1813696,9070,62305,357159,450537,6209,76168,234072
2019-01-17 6:40,265,517267,297596,248027,309358,450050,2202212,54274,291085,874030,22316,374370,412064,486263,80721,44761,402765,27700,106973,190235,126165,1798388,706727,376288,202658,354830,338481,32340,1613153,38617,431944,241947,125106,2962216,250,315978,334452,234649,329130,88500,36745,430216,735111,405117,494063,189198,131249,29385,94751,151848,43862,590184,994139,162918,774042,384591,138693,82218,389907,88591,201357,506351,225281,68393,754794,200998,332930,343479,161473,100536,231370,212321,467783,1037111,81067,65650,657205,309041,199990,64634,239203,72036,22649,205299,45250,41942,605381,299136,256081,139479,308272,23347,809625,2129385,16665,81437,268820,365195,14868,93579,327238
2019-01-17 9:39,266,223043,104853,103815,181440,256481,1409044,32560,123807,384104,10495,240441,183334,320116,35061,26526,176302,15994,75024,77956,32954,1071871,379216,208450,71612,142148,192581,23812,766892,18599,244556,135788,34723,1282222,109,168919,185226,91068,152682,52612,14247,187455,253185,168030,192067,108271,59681,10528,62045,70632,27111,278598,521947,81532,389885,295278,27056,37016,184576,27078,60809,235539,102294,22193,349084,53420,105133,153739,34617,48898,64595,41352,330370,600719,34266,39803,334041,136975,80468,50316,191709,36527,14042,93966,24925,22222,349076,190215,301494,53549,130022,14449,496293,1433785,7613,42002,101256,188402,7102,30438,180376
2019-01-17 12:39,267,121651,77963,78430,144292,142027,1377941,22240,78213,313772,6153,178741,136565,225077,27938,25690,107666,8141,62420,40107,32327,1045414,304445,194098,54081,106359,136903,19384,474982,9191,229778,87226,26462,1197828,109,156704,132900,80516,131445,33280,11477,143353,200288,98529,165857,101188,36490,9294,34348,36038,27537,266180,539505,62473,347613,227486,21084,20641,143375,21665,54156,199480,93878,12825,265051,29043,81935,77305,34794,44424,53453,48806,246147,463146,20253,39115,253042,114489,59557,41328,159438,28444,11341,92336,15461,15407,338726,170003,185718,47185,77390,9842,397823,1113835,7317,38138,84888,182218,4171,35101,152497
2019-01-17 15:40,268,105048,155212,129496,120982,147485,1252596,19233,126354,470667,6660,130022,206049,215603,35789,22897,92097,8899,48107,42156,158748,951862,306366,146704,115447,151252,222960,21288,593132,16716,177820,114237,65796,1379315,69,194116,148236,180908,120455,52080,11001,153337,308318,72638,241586,86594,33034,10754,49616,27494,21277,295619,529346,80036,330675,201656,84102,24587,193937,28886,96931,196801,98312,40790,275131,24775,104388,96036,178562,64967,125934,220867,202926,505936,33154,32300,257222,127791,74331,33917,126596,32036,11561,75095,14877,15363,527605,190096,118361,55609,159500,7851,317345,1262148,6900,40270,154065,224874,3409,37232,159971
2019-01-17 18:39,269,195522,288955,215490,175003,229162,1436001,27894,200008,596943,13609,173850,284881,371359,45752,33086,177094,16955,64442,88540,313658,1169232,501488,207393,176838,227799,293742,24351,1041431,34330,258176,144172,103440,2152973,49,251037,225271,289464,170928,135264,19524,232915,411133,143544,369537,112472,59131,25685,138222,53894,24788,437291,690349,119118,463740,224748,151477,55515,360123,46663,135523,302745,137129,87930,463759,55402,131974,153786,379861,112562,258414,367145,344787,875257,68378,42648,493664,204735,125002,42703,162718,41919,15440,96054,25854,25707,614612,271362,169364,97522,287217,14098,420992,1626346,11636,61280,233619,270866,6788,51326,231038
2019-01-17 21:40,270,181146,226808,165077,144558,188463,1116403,24008,170566,529886,10574,129421,232570,242461,34730,27306,167649,13312,43812,80629,218028,1060549,365347,177485,140812,206569,184124,19122,838959,32253,214224,147660,88315,1976712,82,182468,154769,225389,160255,92927,18498,266893,410429,165891,321369,94582,63574,20201,102250,46004,21950,409452,645287,109218,489245,147141,121195,47369,272518,48107,139665,247182,116828,60352,401696,60900,108295,132977,299854,79333,190691,219939,185854,608345,64473,29974,373003,209407,97464,28685,109279,36849,13946,62393,19655,19590,399446,166752,138270,87117,201433,12976,362963,1430329,9366,36778,161747,229661,5346,52017,205950
2019-01-18 0:40,271,166520,206365,169751,107160,169962,586885,16432,137533,561606,8362,94207,253713,230618,31515,18106,132674,10055,28740,72743,189353,1128931,299631,122099,136784,178349,170586,17525,616366,20563,136788,109750,121492,1041215,87,178058,121463,256554,124326,102845,13436,295211,579260,153758,222533,71931,51295,12930,92812,45271,13341,311155,399606,97678,742145,124357,93910,37327,205832,37626,179388,201734,96406,58190,324497,58234,87339,90541,213069,58496,133712,165439,191719,483492,70128,24834,249798,159632,67802,20314,88735,25242,10526,55134,13695,13821,354458,166092,116362,46669,157637,10398,284789,981515,10067,41267,195072,247141,5136,46178,161660
2019-01-18 3:39,272,293989,295409,249526,174198,235830,1512057,32716,243202,819919,10995,109852,392847,265016,49323,28239,236780,16678,37713,115544,200102,1426549,412911,199473,199156,338360,228137,25379,986407,30082,273954,192854,132548,1908843,79,281873,190381,308707,223899,140692,21373,470251,860173,231690,295730,124457,86467,20664,88354,69779,24470,536356,646405,151612,1064215,217196,135830,94822,298783,72691,286565,318062,166277,115880,546272,83148,252931,156186,244896,68657,186553,187824,171728,613298,235245,36520,331254,263355,104372,33635,115534,45153,14755,98781,26048,22568,529888,213305,236751,74184,313539,14929,577717,1572066,13527,50484,209703,383407,9791,81715,268345
2019-01-18 6:41,273,443353,264884,182433,230152,310830,2218257,42823,261215,650395,13387,276441,344124,257197,66684,32548,308685,23224,96632,152418,82247,2272774,503736,306682,124108,290854,214912,36371,1417955,31039,362815,199397,39241,2102001,210,288366,308872,128045,267017,91480,28638,468143,463829,342004,376219,158396,104650,20321,103214,125255,37113,539999,828734,178953,906902,314420,74355,168941,285212,74843,138124,378495,185321,119272,697720,95129,290402,149117,116468,59505,133032,81064,192391,654221,278504,50414,408097,311942,114213,54126,153103,56119,22134,126443,36433,29324,448754,230086,265011,85040,279628,16514,686767,1931564,15454,58698,120305,257711,36083,77276,334931
2019-01-18 9:39,274,268569,134907,119234,182659,236070,2761616,30392,133344,470339,12772,333938,198329,239963,39278,31512,216396,18209,92035,83555,39220,1433306,381351,219084,76697,173709,136706,28964,879561,18025,247172,154114,63730,1123493,172,228147,-1143178,109840,176602,51090,18192,301378,-2098299,215383,212033,128666,54129,13308,50254,70636,31385,376546,538712,97430,615650,254479,27616,85980,179674,33238,83091,246513,128684,45644,469302,49491,146993,79730,44077,42119,59502,37860,229435,498278,89625,37563,280949,179067,8804,52557,150162,38962,15636,108232,25820,21868,395125,-602132,246898,48372,125652,13002,518129,1373723,11988,32606,136395,196890,15451,35601,228339
2019-01-18 12:39,275,162573,143145,144369,153509,165774,1553274,22171,89735,418517,10622,233052,151104,295726,29003,25462,130952,13597,65420,61311,121936,1198633,349736,204053,108412,143693,224403,27778,548827,12443,214146,115477,99475,892731,52,143141,122066,213850,149828,64794,12809,223928,345942,120717,167962,113770,42474,9308,64588,54253,31407,278712,458658,71895,507319,231900,54620,40519,174001,25578,108030,216024,102092,33888,367882,30447,82766,54161,100083,58683,48052,103187,326688,567180,50585,46962,239876,117132,68617,47398,144561,36460,12851,101541,13523,14617,409319,228721,198380,37296,613123,12348,418740,1119479,7616,40438,231039,207546,6508,29628,170816
2019-01-18 15:39,276,120034,150971,143926,134056,151166,1574226,18190,117927,448447,6971,206289,196991,250871,87156,25032,116560,12464,47871,45294,147838,1130214,348967,148534,104756,142956,189255,23026,614173,15833,202845,117573,84959,1163873,83,164382,130529,199536,150172,73845,12248,230602,326665,82036,236489,105671,36664,12375,69914,37572,26450,342842,520203,108600,562675,211767,66725,42504,188826,27907,105944,225585,114626,54572,366672,29528,123407,59813,165205,58905,74356,143517,220673,533456,75318,35222,231954,150414,129582,40816,115839,34768,14760,86359,13678,14180,530774,194522,142826,44751,109226,10018,345165,1222564,8812,51340,182754,222856,7904,37911,188552
2019-01-18 18:40,277,246328,322310,309504,272837,245048,1762332,35255,231697,734432,19537,395933,327843,695704,145618,37552,203259,26781,58232,112001,352601,1704091,804285,231928,210587,264738,488141,37546,1255909,32714,293241,195609,162462,1776199,296,288608,261977,466136,259136,191097,20000,409728,489390,175509,353141,154546,59599,26418,195262,84577,34300,623872,745496,179164,876268,279539,168603,99732,471917,55188,183923,458038,205793,130178,644791,50332,182508,89556,419008,132333,210175,371499,797218,1319523,154191,58820,634495,264656,189683,54539,260997,52592,22485,114328,27905,26710,789377,403145,188300,82183,585607,20617,493632,2010147,17404,75097,499974,362124,12630,59969,317655
2019-01-18 21:42,278,141633,185809,185350,160570,175031,733409,20454,135155,437447,12204,204352,179544,353626,84145,24459,135867,19329,39956,63423,202861,942069,442952,141090,118471,160219,263093,23226,721617,22623,177982,134457,92125,1212169,99,155109,146591,244303,186083,127260,15519,261105,294163,149803,263136,95362,48328,34408,117499,46804,18230,416067,507653,121421,533341,145679,103045,66249,264117,43003,118064,280060,197052,72847,435880,40464,112154,64288,256671,84982,125923,228817,385483,751411,78925,31639,328549,191191,121322,29180,142223,36364,15105,55526,15014,21931,389959,212847,90707,72712,245599,11806,328685,1283554,10724,40679,253449,181632,7955,114361,193275
2019-01-19 0:41,279,244663,390548,286322,180923,283676,1310649,27669,307573,934875,11155,147785,421982,291415,89715,31451,197651,23383,44395,87495,290265,1347482,443860,209526,252934,311473,234699,31005,1264584,26908,491649,269767,194512,1991474,126,324830,195140,431162,239917,150452,22273,345756,906208,264424,364576,126705,88255,151702,102445,53567,26845,604023,724329,154014,741725,255862,164320,78973,310872,71988,358555,338634,462576,86079,611683,88822,159336,96132,379799,91692,188432,283029,196086,729731,91142,38822,339967,381299,191160,34972,119699,52920,19049,101414,22574,38923,578052,268814,228927,103461,294476,16030,557732,1965207,16815,53559,303477,396042,10009,139796,291391
2019-01-19 3:41,280,194944,255190,214760,135572,219819,729658,25241,200439,678538,9161,104237,265363,259206,49961,20568,142552,15460,32486,55253,173336,784857,352183,161623,184522,238999,194704,16884,921049,17847,489133,160743,146456,1384571,97,199941,143083,298826,185260,96756,14837,233464,640536,165130,208175,82075,67930,71076,76896,41868,21633,369577,441423,96241,528597,193863,121604,52255,231333,61332,245421,246125,280288,45023,499315,55112,99684,59859,207005,64329,149326,208734,216075,596683,54950,27235,238030,310993,104218,27856,88070,33213,11780,75468,16649,29088,455973,212762,141494,65983,199483,13330,392209,1094218,8659,48570,256353,281339,5918,83523,179519
2019-01-19 6:41,281,327444,307565,295769,224386,260755,1298186,30530,234259,703785,14748,246308,322204,464736,100589,30950,227684,21670,66964,85065,174533,1248169,546000,227266,203856,280675,359801,26092,1278947,23153,361443,189931,185922,1624330,134,257038,189545,395879,262244,127606,18481,334682,564665,256278,272602,117667,77360,73817,116519,73638,28264,473022,658772,131857,695942,262499,117086,73435,293417,60990,250570,382488,299234,53558,731463,61042,122029,71933,217324,75409,122258,193818,529399,869596,57459,42089,361781,303329,136884,40665,183067,44634,17964,107822,23298,35747,579165,311136,221595,68495,367307,14835,482330,1343115,12182,65063,438157,330103,9884,69034,261566
2019-01-19 9:40,282,386659,259602,220856,294563,400879,1587848,47756,211271,730627,17149,345604,328498,507254,100438,51952,291096,30392,157714,122396,100649,1853736,664620,403799,156297,291384,328042,44171,1606263,26007,694487,243604,103911,1789796,259,320557,220159,245669,304933,115200,32020,381646,511497,338834,362279,180749,93424,77185,99285,123671,47290,535853,783997,154881,827637,423345,80305,95667,305333,62343,178479,435623,366374,55368,917131,74532,157693,80241,112107,83314,126611,109330,519367,988370,91326,59693,681040,345956,166507,72294,233176,60495,23934,185900,31341,47813,551772,339439,364371,85857,490676,19950,845114,1920237,17188,67069,307337,333056,13289,107513,340027
2019-01-19 12:41,283,117787,101425,75057,144909,234882,1525271,23605,91090,480896,4546,117093,170102,146865,43266,38794,92365,9794,77415,38539,23190,1129613,269035,250963,68135,171021,79283,27694,591306,9784,386298,152085,24945,1002133,67,222897,75466,58722,147821,22939,13487,172422,265416,132228,177468,120550,41607,27712,18006,32604,32133,270413,530497,86937,399988,263560,17347,32863,116946,29865,71353,198351,166309,20950,443728,24124,80776,38767,27196,29493,35822,30401,141732,351516,31601,37187,262710,172227,81636,48905,143793,38707,12927,151173,11915,27308,390690,133476,223833,37639,120180,8473,534115,1270792,9622,43108,80766,190253,3298,48319,226518
2019-01-19 15:41,284,77619,113607,100612,95804,111101,945702,16562,85192,375111,4269,92086,168003,151650,31975,25873,55333,5673,48235,20262,81292,721578,211914,114751,85893,136272,96163,15242,466079,7598,211881,90978,61055,882479,70,196385,60150,135547,109684,28086,7823,136167,272086,70903,162801,68421,25674,23711,24157,21291,19731,189315,349759,65462,318981,139281,33150,22028,115790,22643,125061,145714,126662,73684,297058,16979,65340,26113,66825,30989,49063,77953,142004,325500,34839,18396,180430,122910,88794,31903,82299,21661,9638,71556,8998,11061,348788,133036,117497,32808,117581,6435,267997,757519,4737,35986,99277,169134,2530,36482,111959
2019-01-19 18:41,285,110715,187818,189199,125866,121911,1078782,16926,115775,660125,8964,111330,213032,232941,27548,34520,90049,12648,38328,53651,176993,789005,332927,119716,157871,222443,182252,16565,778533,11770,200885,108672,141344,1013876,92,252623,84304,296828,166580,67158,8057,181520,539645,88588,229505,100903,43309,22751,50893,26462,29908,338403,535987,125834,516571,226103,101689,37556,159633,42688,179719,229723,165790,37280,430413,24689,66294,50062,190052,51477,79189,157428,213217,503961,31337,32706,229904,177499,109876,32424,127472,31758,7436,156078,17046,15554,416532,204361,205539,48842,262994,9116,331530,1268614,6579,41766,239474,267214,3276,41428,194158
